ocel:oid,ocel:type
po_000453_item_4,item
po_000453_gr_1,goods_receipt
po_000453_inv_1,invoice
po_000454,purchase_order
po_000454_item_1,item
po_000454_gr_1,goods_receipt
po_000454_gr_2,goods_receipt
po_000454_inv_1,invoice
po_000454_inv_2,invoice
po_000455,purchase_order
po_000455_item_1,item
po_000455_item_2,item
po_000455_item_3,item
po_000455_item_4,item
po_000455_gr_1,goods_receipt
po_000455_gr_2,goods_receipt
po_000455_inv_1,invoice
po_000456,purchase_order
po_000456_item_1,item
po_000456_item_2,item
po_000456_item_3,item
po_000456_item_4,item
po_000456_item_5,item
po_000456_gr_1,goods_receipt
po_000456_inv_1,invoice
po_000457,purchase_order
po_000457_item_1,item
po_000457_gr_1,goods_receipt
po_000457_inv_1,invoice
po_000458,purchase_order
po_000458_item_1,item
po_000458_item_2,item
po_000458_item_3,item
po_000458_gr_1,goods_receipt
po_000458_gr_2,goods_receipt
po_000458_inv_1,invoice
po_000459,purchase_order
po_000459_item_1,item
po_000459_item_2,item
po_000459_item_3,item
po_000459_item_4,item
po_000459_item_5,item
po_000459_gr_1,goods_receipt
po_000459_inv_1,invoice
po_000460,purchase_order
po_000460_item_1,item
po_000460_item_2,item
po_000460_item_3,item
po_000460_item_4,item
po_000460_gr_1,goods_receipt
po_000460_inv_1,invoice
po_000461,purchase_order
po_000461_item_1,item
po_000461_item_2,item
po_000461_gr_1,goods_receipt
po_000461_inv_1,invoice
po_000462,purchase_order
po_000462_item_1,item
po_000462_gr_1,goods_receipt
po_000462_inv_1,invoice
po_000463,purchase_order
po_000463_item_1,item
po_000463_item_2,item
po_000463_item_3,item
po_000463_item_4,item
po_000463_item_5,item
po_000463_gr_1,goods_receipt
po_000463_inv_1,invoice
po_000464,purchase_order
po_000464_item_1,item
po_000464_item_2,item
po_000464_item_3,item
po_000464_item_4,item
po_000464_item_5,item
po_000464_gr_1,goods_receipt
po_000464_inv_1,invoice
po_000464_inv_2,invoice
po_000465,purchase_order
po_000465_item_1,item
po_000465_item_2,item
po_000465_gr_1,goods_receipt
po_000465_inv_1,invoice
po_000466,purchase_order
po_000466_item_1,item
po_000466_item_2,item
po_000466_item_3,item
po_000466_gr_1,goods_receipt
po_000466_inv_1,invoice
po_000467,purchase_order
po_000467_item_1,item
po_000467_item_2,item
po_000467_gr_1,goods_receipt
po_000467_inv_1,invoice
po_000468,purchase_order
po_000468_item_1,item
po_000468_item_2,item
po_000468_item_3,item
po_000468_item_4,item
po_000468_gr_1,goods_receipt
po_000468_inv_1,invoice
po_000469,purchase_order
po_000469_item_1,item
po_000469_item_2,item
po_000469_item_3,item
po_000469_gr_1,goods_receipt
po_000469_inv_1,invoice
po_000470,purchase_order
po_000470_item_1,item
po_000470_item_2,item
po_000470_item_3,item
po_000470_gr_1,goods_receipt
po_000470_inv_1,invoice
po_000471,purchase_order
po_000471_item_1,item
po_000471_item_2,item
po_000471_item_3,item
po_000471_item_4,item
po_000471_item_5,item
po_000471_gr_1,goods_receipt
po_000471_inv_1,invoice
po_000472,purchase_order
po_000472_item_1,item
po_000472_item_2,item
po_000472_item_3,item
po_000472_gr_1,goods_receipt
po_000472_inv_1,invoice
po_000473,purchase_order
po_000473_item_1,item
po_000473_item_2,item
po_000473_item_3,item
po_000473_item_4,item
po_000473_gr_1,goods_receipt
po_000473_inv_1,invoice
po_000474,purchase_order
po_000474_item_1,item
po_000474_item_2,item
po_000474_item_3,item
po_000474_gr_1,goods_receipt
po_000474_inv_1,invoice
po_000475,purchase_order
po_000475_item_1,item
po_000475_item_2,item
po_000475_item_3,item
po_000475_item_4,item
po_000475_gr_1,goods_receipt
po_000475_inv_1,invoice
po_000476,purchase_order
po_000476_item_1,item
po_000476_item_2,item
po_000476_item_3,item
po_000476_item_4,item
po_000476_item_5,item
po_000476_gr_1,goods_receipt
po_000476_gr_2,goods_receipt
po_000476_inv_1,invoice
po_000477,purchase_order
po_000477_item_1,item
po_000477_item_2,item
po_000477_item_3,item
po_000477_item_4,item
po_000477_gr_1,goods_receipt
po_000477_inv_1,invoice
po_000478,purchase_order
po_000478_item_1,item
po_000478_item_2,item
po_000478_item_3,item
po_000478_item_4,item
po_000478_item_5,item
po_000478_gr_1,goods_receipt
po_000478_inv_1,invoice
po_000479,purchase_order
po_000479_item_1,item
po_000479_item_2,item
po_000479_item_3,item
po_000479_item_4,item
po_000479_item_5,item
po_000479_gr_1,goods_receipt
po_000479_gr_2,goods_receipt
po_000479_inv_1,invoice
po_000480,purchase_order
po_000480_item_1,item
po_000480_item_2,item
po_000480_item_3,item
po_000480_item_4,item
po_000480_item_5,item
po_000480_gr_1,goods_receipt
po_000480_inv_1,invoice
po_000481,purchase_order
po_000481_item_1,item
po_000481_item_2,item
po_000481_item_3,item
po_000481_item_4,item
po_000481_gr_1,goods_receipt
po_000481_gr_2,goods_receipt
po_000481_inv_1,invoice
po_000482,purchase_order
po_000482_item_1,item
po_000482_item_2,item
po_000482_item_3,item
po_000482_item_4,item
po_000482_gr_1,goods_receipt
po_000482_gr_2,goods_receipt
po_000482_inv_1,invoice
po_000483,purchase_order
po_000483_item_1,item
po_000483_item_2,item
po_000483_gr_1,goods_receipt
po_000483_inv_1,invoice
po_000484,purchase_order
po_000484_item_1,item
po_000484_item_2,item
po_000484_gr_1,goods_receipt
po_000484_inv_1,invoice
po_000485,purchase_order
po_000485_item_1,item
po_000485_item_2,item
po_000485_item_3,item
po_000485_gr_1,goods_receipt
po_000485_inv_1,invoice
po_000486,purchase_order
po_000486_item_1,item
po_000486_gr_1,goods_receipt
po_000486_inv_1,invoice
po_000487,purchase_order
po_000487_item_1,item
po_000487_gr_1,goods_receipt
po_000487_inv_1,invoice
po_000488,purchase_order
po_000488_item_1,item
po_000488_item_2,item
po_000488_item_3,item
po_000488_item_4,item
po_000488_item_5,item
po_000488_gr_1,goods_receipt
po_000488_inv_1,invoice
po_000489,purchase_order
po_000489_item_1,item
po_000489_item_2,item
po_000489_item_3,item
po_000489_gr_1,goods_receipt
po_000489_inv_1,invoice
po_000490,purchase_order
po_000490_item_1,item
po_000490_item_2,item
po_000490_item_3,item
po_000490_gr_1,goods_receipt
po_000490_inv_1,invoice
po_000491,purchase_order
po_000491_item_1,item
po_000491_item_2,item
po_000491_item_3,item
po_000491_item_4,item
po_000491_gr_1,goods_receipt
po_000491_inv_1,invoice
po_000492,purchase_order
po_000492_item_1,item
po_000492_item_2,item
po_000492_gr_1,goods_receipt
po_000492_inv_1,invoice
po_000493,purchase_order
po_000493_item_1,item
po_000493_item_2,item
po_000493_item_3,item
po_000493_item_4,item
po_000493_gr_1,goods_receipt
po_000493_inv_1,invoice
po_000494,purchase_order
po_000494_item_1,item
po_000494_item_2,item
po_000494_item_3,item
po_000494_item_4,item
po_000494_gr_1,goods_receipt
po_000494_inv_1,invoice
po_000495,purchase_order
po_000495_item_1,item
po_000495_item_2,item
po_000495_item_3,item
po_000495_item_4,item
po_000495_gr_1,goods_receipt
po_000495_inv_1,invoice
po_000495_inv_2,invoice
po_000496,purchase_order
po_000496_item_1,item
po_000496_item_2,item
po_000496_item_3,item
po_000496_gr_1,goods_receipt
po_000496_inv_1,invoice
po_000497,purchase_order
po_000497_item_1,item
po_000497_item_2,item
po_000497_item_3,item
po_000497_item_4,item
po_000497_item_5,item
po_000497_gr_1,goods_receipt
po_000497_gr_2,goods_receipt
po_000497_inv_1,invoice
po_000498,purchase_order
po_000498_item_1,item
po_000498_item_2,item
po_000498_item_3,item
po_000498_item_4,item
po_000498_item_5,item
po_000498_gr_1,goods_receipt
po_000498_inv_1,invoice
po_000499,purchase_order
po_000499_item_1,item
po_000499_item_2,item
po_000499_item_3,item
po_000499_item_4,item
po_000499_gr_1,goods_receipt
po_000499_inv_1,invoice
po_000500,purchase_order
po_000500_item_1,item
po_000500_gr_1,goods_receipt
po_000500_gr_2,goods_receipt
po_000500_inv_1,invoice
po_000501,purchase_order
po_000501_item_1,item
po_000501_item_2,item
po_000501_item_3,item
po_000501_gr_1,goods_receipt
po_000501_inv_1,invoice
po_000502,purchase_order
po_000502_item_1,item
po_000502_item_2,item
po_000502_item_3,item
po_000502_gr_1,goods_receipt
po_000502_inv_1,invoice
po_000502_inv_2,invoice
po_000503,purchase_order
po_000503_item_1,item
po_000503_item_2,item
po_000503_item_3,item
po_000503_item_4,item
po_000503_gr_1,goods_receipt
po_000503_inv_1,invoice
po_000504,purchase_order
po_000504_item_1,item
po_000504_gr_1,goods_receipt
po_000504_gr_2,goods_receipt
po_000504_inv_1,invoice
po_000504_inv_2,invoice
po_000505,purchase_order
po_000505_item_1,item
po_000505_item_2,item
po_000505_item_3,item
po_000505_item_4,item
po_000505_item_5,item
po_000505_gr_1,goods_receipt
po_000505_inv_1,invoice
po_000506,purchase_order
po_000506_item_1,item
po_000506_gr_1,goods_receipt
po_000506_gr_2,goods_receipt
po_000506_inv_1,invoice
po_000507,purchase_order
po_000507_item_1,item
po_000507_item_2,item
po_000507_item_3,item
po_000507_item_4,item
po_000507_gr_1,goods_receipt
po_000507_inv_1,invoice
po_000507_inv_2,invoice
po_000508,purchase_order
po_000508_item_1,item
po_000508_item_2,item
po_000508_item_3,item
po_000508_item_4,item
po_000508_gr_1,goods_receipt
po_000508_gr_2,goods_receipt
po_000508_inv_1,invoice
po_000509,purchase_order
po_000509_item_1,item
po_000509_item_2,item
po_000509_gr_1,goods_receipt
po_000509_inv_1,invoice
po_000510,purchase_order
po_000510_item_1,item
po_000510_item_2,item
po_000510_item_3,item
po_000510_gr_1,goods_receipt
po_000510_inv_1,invoice
po_000511,purchase_order
po_000511_item_1,item
po_000511_item_2,item
po_000511_item_3,item
po_000511_item_4,item
po_000511_gr_1,goods_receipt
po_000511_inv_1,invoice
po_000512,purchase_order
po_000512_item_1,item
po_000512_item_2,item
po_000512_gr_1,goods_receipt
po_000512_inv_1,invoice
po_000512_inv_2,invoice
po_000513,purchase_order
po_000513_item_1,item
po_000513_item_2,item
po_000513_item_3,item
po_000513_item_4,item
po_000513_item_5,item
po_000513_gr_1,goods_receipt
po_000513_inv_1,invoice
po_000513_inv_2,invoice
po_000514,purchase_order
po_000514_item_1,item
po_000514_item_2,item
po_000514_item_3,item
po_000514_item_4,item
po_000514_gr_1,goods_receipt
po_000514_inv_1,invoice
po_000514_inv_2,invoice
po_000515,purchase_order
po_000515_item_1,item
po_000515_item_2,item
po_000515_item_3,item
po_000515_item_4,item
po_000515_gr_1,goods_receipt
po_000515_inv_1,invoice
po_000516,purchase_order
po_000516_item_1,item
po_000516_gr_1,goods_receipt
po_000516_inv_1,invoice
po_000517,purchase_order
po_000517_item_1,item
po_000517_item_2,item
po_000517_gr_1,goods_receipt
po_000517_inv_1,invoice
po_000518,purchase_order
po_000518_item_1,item
po_000518_item_2,item
po_000518_gr_1,goods_receipt
po_000518_inv_1,invoice
po_000518_inv_2,invoice
po_000519,purchase_order
po_000519_item_1,item
po_000519_gr_1,goods_receipt
po_000519_inv_1,invoice
po_000520,purchase_order
po_000520_item_1,item
po_000520_item_2,item
po_000520_item_3,item
po_000520_item_4,item
po_000520_item_5,item
po_000520_gr_1,goods_receipt
po_000520_inv_1,invoice
po_000520_inv_2,invoice
po_000521,purchase_order
po_000521_item_1,item
po_000521_item_2,item
po_000521_item_3,item
po_000521_gr_1,goods_receipt
po_000521_inv_1,invoice
po_000522,purchase_order
po_000522_item_1,item
po_000522_item_2,item
po_000522_gr_1,goods_receipt
po_000522_inv_1,invoice
po_000523,purchase_order
po_000523_item_1,item
po_000523_item_2,item
po_000523_item_3,item
po_000523_item_4,item
po_000523_item_5,item
po_000523_gr_1,goods_receipt
po_000523_inv_1,invoice
po_000524,purchase_order
po_000524_item_1,item
po_000524_item_2,item
po_000524_gr_1,goods_receipt
po_000524_inv_1,invoice
po_000525,purchase_order
po_000525_item_1,item
po_000525_item_2,item
po_000525_gr_1,goods_receipt
po_000525_inv_1,invoice
po_000526,purchase_order
po_000526_item_1,item
po_000526_item_2,item
po_000526_gr_1,goods_receipt
po_000526_inv_1,invoice
po_000527,purchase_order
po_000527_item_1,item
po_000527_item_2,item
po_000527_item_3,item
po_000527_item_4,item
po_000527_gr_1,goods_receipt
po_000527_inv_1,invoice
po_000528,purchase_order
po_000528_item_1,item
po_000528_gr_1,goods_receipt
po_000528_inv_1,invoice
po_000529,purchase_order
po_000529_item_1,item
po_000529_item_2,item
po_000529_item_3,item
po_000529_item_4,item
po_000529_item_5,item
po_000529_gr_1,goods_receipt
po_000529_inv_1,invoice
po_000530,purchase_order
po_000530_item_1,item
po_000530_item_2,item
po_000530_gr_1,goods_receipt
po_000530_inv_1,invoice
po_000531,purchase_order
po_000531_item_1,item
po_000531_gr_1,goods_receipt
po_000531_inv_1,invoice
po_000532,purchase_order
po_000532_item_1,item
po_000532_item_2,item
po_000532_item_3,item
po_000532_gr_1,goods_receipt
po_000532_inv_1,invoice
po_000533,purchase_order
po_000533_item_1,item
po_000533_item_2,item
po_000533_item_3,item
po_000533_gr_1,goods_receipt
po_000533_inv_1,invoice
po_000534,purchase_order
po_000534_item_1,item
po_000534_item_2,item
po_000534_item_3,item
po_000534_gr_1,goods_receipt
po_000534_inv_1,invoice
po_000534_inv_2,invoice
po_000535,purchase_order
po_000535_item_1,item
po_000535_item_2,item
po_000535_item_3,item
po_000535_item_4,item
po_000535_gr_1,goods_receipt
po_000535_gr_2,goods_receipt
po_000535_inv_1,invoice
po_000536,purchase_order
po_000536_item_1,item
po_000536_gr_1,goods_receipt
po_000536_inv_1,invoice
po_000537,purchase_order
po_000537_item_1,item
po_000537_item_2,item
po_000537_gr_1,goods_receipt
po_000537_gr_2,goods_receipt
po_000537_inv_1,invoice
po_000538,purchase_order
po_000538_item_1,item
po_000538_item_2,item
po_000538_item_3,item
po_000538_item_4,item
po_000538_item_5,item
po_000538_gr_1,goods_receipt
po_000538_inv_1,invoice
po_000539,purchase_order
po_000539_item_1,item
po_000539_item_2,item
po_000539_gr_1,goods_receipt
po_000539_gr_2,goods_receipt
po_000539_inv_1,invoice
po_000540,purchase_order
po_000540_item_1,item
po_000540_item_2,item
po_000540_item_3,item
po_000540_item_4,item
po_000540_item_5,item
po_000540_gr_1,goods_receipt
po_000540_inv_1,invoice
po_000541,purchase_order
po_000541_item_1,item
po_000541_item_2,item
po_000541_gr_1,goods_receipt
po_000541_inv_1,invoice
po_000542,purchase_order
po_000542_item_1,item
po_000542_item_2,item
po_000542_gr_1,goods_receipt
po_000542_inv_1,invoice
po_000543,purchase_order
po_000543_item_1,item
po_000543_item_2,item
po_000543_item_3,item
po_000543_item_4,item
po_000543_item_5,item
po_000543_gr_1,goods_receipt
po_000543_inv_1,invoice
po_000543_inv_2,invoice
po_000544,purchase_order
po_000544_item_1,item
po_000544_item_2,item
po_000544_item_3,item
po_000544_gr_1,goods_receipt
po_000544_inv_1,invoice
po_000545,purchase_order
po_000545_item_1,item
po_000545_item_2,item
po_000545_gr_1,goods_receipt
po_000545_inv_1,invoice
po_000546,purchase_order
po_000546_item_1,item
po_000546_item_2,item
po_000546_item_3,item
po_000546_item_4,item
po_000546_item_5,item
po_000546_gr_1,goods_receipt
po_000546_inv_1,invoice
po_000546_inv_2,invoice
po_000547,purchase_order
po_000547_item_1,item
po_000547_gr_1,goods_receipt
po_000547_inv_1,invoice
po_000548,purchase_order
po_000548_item_1,item
po_000548_item_2,item
po_000548_gr_1,goods_receipt
po_000548_gr_2,goods_receipt
po_000548_inv_1,invoice
po_000549,purchase_order
po_000549_item_1,item
po_000549_item_2,item
po_000549_gr_1,goods_receipt
po_000549_gr_2,goods_receipt
po_000549_inv_1,invoice
po_000549_inv_2,invoice
po_000550,purchase_order
po_000550_item_1,item
po_000550_item_2,item
po_000550_gr_1,goods_receipt
po_000550_inv_1,invoice
po_000551,purchase_order
po_000551_item_1,item
po_000551_item_2,item
po_000551_gr_1,goods_receipt
po_000551_gr_2,goods_receipt
po_000551_inv_1,invoice
po_000552,purchase_order
po_000552_item_1,item
po_000552_item_2,item
po_000552_item_3,item
po_000552_gr_1,goods_receipt
po_000552_inv_1,invoice
po_000553,purchase_order
po_000553_item_1,item
po_000553_item_2,item
po_000553_item_3,item
po_000553_item_4,item
po_000553_item_5,item
po_000553_gr_1,goods_receipt
po_000553_gr_2,goods_receipt
po_000553_inv_1,invoice
po_000554,purchase_order
po_000554_item_1,item
po_000554_item_2,item
po_000554_item_3,item
po_000554_item_4,item
po_000554_gr_1,goods_receipt
po_000554_inv_1,invoice
po_000555,purchase_order
po_000555_item_1,item
po_000555_item_2,item
po_000555_item_3,item
po_000555_item_4,item
po_000555_gr_1,goods_receipt
po_000555_inv_1,invoice
po_000555_inv_2,invoice
po_000556,purchase_order
po_000556_item_1,item
po_000556_item_2,item
po_000556_item_3,item
po_000556_item_4,item
po_000556_gr_1,goods_receipt
po_000556_inv_1,invoice
po_000557,purchase_order
po_000557_item_1,item
po_000557_item_2,item
po_000557_item_3,item
po_000557_gr_1,goods_receipt
po_000557_gr_2,goods_receipt
po_000557_inv_1,invoice
po_000558,purchase_order
po_000558_item_1,item
po_000558_gr_1,goods_receipt
po_000558_gr_2,goods_receipt
po_000558_inv_1,invoice
po_000558_inv_2,invoice
po_000559,purchase_order
po_000559_item_1,item
po_000559_gr_1,goods_receipt
po_000559_inv_1,invoice
po_000560,purchase_order
po_000560_item_1,item
po_000560_item_2,item
po_000560_gr_1,goods_receipt
po_000560_gr_2,goods_receipt
po_000560_inv_1,invoice
po_000561,purchase_order
po_000561_item_1,item
po_000561_item_2,item
po_000561_item_3,item
po_000561_gr_1,goods_receipt
po_000561_gr_2,goods_receipt
po_000561_inv_1,invoice
po_000561_inv_2,invoice
po_000562,purchase_order
po_000562_item_1,item
po_000562_item_2,item
po_000562_item_3,item
po_000562_gr_1,goods_receipt
po_000562_gr_2,goods_receipt
po_000562_inv_1,invoice
po_000563,purchase_order
po_000563_item_1,item
po_000563_item_2,item
po_000563_gr_1,goods_receipt
po_000563_inv_1,invoice
po_000564,purchase_order
po_000564_item_1,item
po_000564_item_2,item
po_000564_gr_1,goods_receipt
po_000564_gr_2,goods_receipt
po_000564_inv_1,invoice
po_000565,purchase_order
po_000565_item_1,item
po_000565_item_2,item
po_000565_gr_1,goods_receipt
po_000565_gr_2,goods_receipt
po_000565_inv_1,invoice
po_000566,purchase_order
po_000566_item_1,item
po_000566_item_2,item
po_000566_gr_1,goods_receipt
po_000566_inv_1,invoice
po_000567,purchase_order
po_000567_item_1,item
po_000567_gr_1,goods_receipt
po_000567_inv_1,invoice
po_000568,purchase_order
po_000568_item_1,item
po_000568_item_2,item
po_000568_item_3,item
po_000568_gr_1,goods_receipt
po_000568_inv_1,invoice
po_000569,purchase_order
po_000569_item_1,item
po_000569_item_2,item
po_000569_item_3,item
po_000569_item_4,item
po_000569_gr_1,goods_receipt
po_000569_inv_1,invoice
po_000569_inv_2,invoice
po_000570,purchase_order
po_000570_item_1,item
po_000570_gr_1,goods_receipt
po_000570_gr_2,goods_receipt
po_000570_inv_1,invoice
po_000571,purchase_order
po_000571_item_1,item
po_000571_item_2,item
po_000571_item_3,item
