ocel:eid,ocel:activity,ocel:timestamp,execution_mode
e_000004960,Receive Invoice,2026-01-09 16:12:00,automated
e_000004961,Match Invoice,2026-01-10 01:12:00,automated
e_000004962,Approve Invoice,2026-01-10 04:12:00,manual
e_000004963,Pay Invoice,2026-01-14 04:12:00,ai_assisted
e_000004964,Create Purchase Order,2026-01-05 03:25:00,automated
e_000004965,Approve Purchase Order,2026-01-11 10:25:00,manual
e_000004966,Send Purchase Order,2026-01-11 12:25:00,automated
e_000004967,Receive Goods,2026-01-13 12:25:00,manual
e_000004968,Record Goods Receipt,2026-01-13 20:25:00,manual
e_000004969,Receive Invoice,2026-01-19 20:25:00,manual
e_000004970,Match Invoice,2026-01-20 09:25:00,automated
e_000004971,Approve Invoice,2026-01-20 16:25:00,manual
e_000004972,Pay Invoice,2026-01-23 16:25:00,automated
e_000004973,Create Purchase Order,2026-01-03 04:39:00,automated
e_000004974,Approve Purchase Order,2026-01-03 11:39:00,manual
e_000004975,Send Purchase Order,2026-01-03 14:39:00,automated
e_000004976,Receive Goods,2026-01-07 14:39:00,automated
e_000004977,Record Goods Receipt,2026-01-07 23:39:00,automated
e_000004978,Receive Goods,2026-01-09 23:39:00,manual
e_000004979,Record Goods Receipt,2026-01-10 00:39:00,manual
e_000004980,Receive Invoice,2026-01-11 00:39:00,automated
e_000004981,Match Invoice,2026-01-11 08:39:00,manual
e_000004982,Approve Invoice,2026-01-12 04:39:00,automated
e_000004983,Pay Invoice,2026-01-17 04:39:00,automated
e_000004984,Create Purchase Order,2026-01-02 18:27:00,manual
e_000004985,Approve Purchase Order,2026-01-02 19:27:00,manual
e_000004986,Send Purchase Order,2026-01-02 21:27:00,automated
e_000004987,Receive Goods,2026-01-05 21:27:00,manual
e_000004988,Record Goods Receipt,2026-01-06 04:27:00,automated
e_000004989,Receive Goods,2026-01-10 04:27:00,human_in_loop
e_000004990,Record Goods Receipt,2026-01-10 14:27:00,automated
e_000004991,Receive Invoice,2026-01-14 14:27:00,automated
e_000004992,Match Invoice,2026-01-15 11:27:00,manual
e_000004993,Approve Invoice,2026-01-16 10:27:00,ai_assisted
e_000004994,Pay Invoice,2026-01-20 10:27:00,manual
e_000004995,Receive Invoice,2026-01-21 10:27:00,automated
e_000004996,Match Invoice,2026-01-21 12:27:00,automated
e_000004997,Approve Invoice,2026-01-21 14:27:00,human_in_loop
e_000004998,Pay Invoice,2026-01-22 14:27:00,manual
e_000004999,Create Purchase Order,2026-01-03 10:54:00,manual
e_000005000,Approve Purchase Order,2026-01-03 17:54:00,manual
e_000005001,Send Purchase Order,2026-01-03 20:54:00,automated
e_000005002,Receive Goods,2026-01-04 20:54:00,manual
e_000005003,Record Goods Receipt,2026-01-05 01:54:00,manual
e_000005004,Receive Invoice,2026-01-12 01:54:00,ai_assisted
e_000005005,Match Invoice,2026-01-12 06:54:00,human_in_loop
e_000005006,Resolve Invoice Mismatch,2026-01-14 05:54:00,automated
e_000005007,Match Invoice,2026-01-14 22:54:00,manual
e_000005008,Approve Invoice,2026-01-15 03:54:00,manual
e_000005009,Pay Invoice,2026-01-19 03:54:00,automated
e_000005010,Create Purchase Order,2026-01-03 14:16:00,automated
e_000005011,Approve Purchase Order,2026-01-05 15:16:00,manual
e_000005012,Send Purchase Order,2026-01-05 19:16:00,automated
e_000005013,Receive Goods,2026-01-06 19:16:00,automated
e_000005014,Record Goods Receipt,2026-01-06 20:16:00,automated
e_000005015,Receive Invoice,2026-01-13 20:16:00,automated
e_000005016,Match Invoice,2026-01-14 20:16:00,manual
e_000005017,Resolve Invoice Mismatch,2026-01-16 06:16:00,manual
e_000005018,Match Invoice,2026-01-16 16:16:00,manual
e_000005019,Approve Invoice,2026-01-17 02:16:00,human_in_loop
e_000005020,Pay Invoice,2026-01-21 02:16:00,manual
e_000005021,Create Purchase Order,2026-01-02 15:36:00,automated
e_000005022,Approve Purchase Order,2026-01-02 16:36:00,manual
e_000005023,Send Purchase Order,2026-01-02 17:36:00,automated
e_000005024,Receive Goods,2026-01-06 17:36:00,automated
e_000005025,Record Goods Receipt,2026-01-07 02:36:00,manual
e_000005026,Receive Invoice,2026-01-13 02:36:00,ai_assisted
e_000005027,Match Invoice,2026-01-13 21:36:00,automated
e_000005028,Resolve Invoice Mismatch,2026-01-14 21:36:00,automated
e_000005029,Match Invoice,2026-01-15 10:36:00,manual
e_000005030,Approve Invoice,2026-01-16 06:36:00,manual
e_000005031,Pay Invoice,2026-01-24 06:36:00,human_in_loop
e_000005032,Create Purchase Order,2026-01-02 18:34:00,automated
e_000005033,Approve Purchase Order,2026-01-03 00:34:00,human_in_loop
e_000005034,Send Purchase Order,2026-01-03 06:34:00,automated
e_000005035,Receive Goods,2026-01-08 06:34:00,ai_assisted
e_000005036,Record Goods Receipt,2026-01-08 09:34:00,ai_assisted
e_000005037,Receive Invoice,2026-01-11 09:34:00,automated
e_000005038,Match Invoice,2026-01-12 07:34:00,manual
e_000005039,Approve Invoice,2026-01-12 19:34:00,manual
e_000005040,Pay Invoice,2026-01-15 19:34:00,automated
e_000005041,Create Purchase Order,2026-01-04 04:27:00,automated
e_000005042,Approve Purchase Order,2026-01-10 06:27:00,manual
e_000005043,Send Purchase Order,2026-01-10 11:27:00,automated
e_000005044,Receive Goods,2026-01-12 11:27:00,automated
e_000005045,Record Goods Receipt,2026-01-12 17:27:00,manual
e_000005046,Receive Invoice,2026-01-15 17:27:00,automated
e_000005047,Match Invoice,2026-01-16 06:27:00,automated
e_000005048,Approve Invoice,2026-01-16 20:27:00,manual
e_000005049,Pay Invoice,2026-01-23 20:27:00,manual
e_000005050,Create Purchase Order,2026-01-02 09:42:00,automated
e_000005051,Approve Purchase Order,2026-01-02 11:42:00,manual
e_000005052,Send Purchase Order,2026-01-02 12:42:00,automated
e_000005053,Receive Goods,2026-01-05 12:42:00,manual
e_000005054,Record Goods Receipt,2026-01-05 19:42:00,manual
e_000005055,Receive Invoice,2026-01-07 19:42:00,automated
e_000005056,Match Invoice,2026-01-13 00:42:00,manual
e_000005057,Approve Invoice,2026-01-13 02:42:00,manual
e_000005058,Pay Invoice,2026-01-17 02:42:00,manual
e_000005059,Create Purchase Order,2026-01-03 06:51:00,automated
e_000005060,Approve Purchase Order,2026-01-03 10:51:00,manual
e_000005061,Send Purchase Order,2026-01-03 15:51:00,automated
e_000005062,Receive Goods,2026-01-07 15:51:00,automated
e_000005063,Record Goods Receipt,2026-01-08 01:51:00,manual
e_000005064,Receive Invoice,2026-01-12 01:51:00,human_in_loop
e_000005065,Match Invoice,2026-01-19 18:51:00,manual
e_000005066,Resolve Invoice Mismatch,2026-01-20 14:51:00,automated
e_000005067,Match Invoice,2026-01-21 04:51:00,ai_assisted
e_000005068,Approve Invoice,2026-01-21 09:51:00,manual
e_000005069,Pay Invoice,2026-01-31 09:51:00,automated
e_000005070,Create Purchase Order,2026-01-02 18:25:00,automated
e_000005071,Approve Purchase Order,2026-01-02 20:25:00,manual
e_000005072,Send Purchase Order,2026-01-03 02:25:00,automated
e_000005073,Receive Goods,2026-01-04 02:25:00,manual
e_000005074,Record Goods Receipt,2026-01-04 08:25:00,manual
e_000005075,Receive Invoice,2026-01-08 08:25:00,manual
e_000005076,Match Invoice,2026-01-08 19:25:00,automated
e_000005077,Approve Invoice,2026-01-09 19:25:00,ai_assisted
e_000005078,Pay Invoice,2026-01-13 19:25:00,automated
e_000005079,Receive Invoice,2026-01-14 19:25:00,manual
e_000005080,Match Invoice,2026-01-15 01:25:00,automated
e_000005081,Approve Invoice,2026-01-16 00:25:00,automated
e_000005082,Pay Invoice,2026-01-25 00:25:00,automated
e_000005083,Create Purchase Order,2026-01-02 00:03:00,automated
e_000005084,Approve Purchase Order,2026-01-02 08:03:00,manual
e_000005085,Send Purchase Order,2026-01-02 12:03:00,manual
e_000005086,Receive Goods,2026-01-04 12:03:00,manual
e_000005087,Record Goods Receipt,2026-01-04 22:03:00,manual
e_000005088,Receive Invoice,2026-01-05 22:03:00,automated
e_000005089,Match Invoice,2026-01-06 02:03:00,manual
e_000005090,Approve Invoice,2026-01-06 19:03:00,manual
e_000005091,Pay Invoice,2026-01-13 19:03:00,automated
e_000005092,Create Purchase Order,2026-01-03 20:42:00,automated
e_000005093,Request Purchase Order Change,2026-01-03 22:42:00,manual
e_000005094,Update Purchase Order,2026-01-04 02:42:00,manual
e_000005095,Approve Purchase Order,2026-01-04 03:42:00,manual
e_000005096,Send Purchase Order,2026-01-04 06:42:00,automated
e_000005097,Receive Goods,2026-01-08 06:42:00,manual
e_000005098,Record Goods Receipt,2026-01-08 15:42:00,ai_assisted
e_000005099,Receive Invoice,2026-01-11 15:42:00,automated
e_000005100,Match Invoice,2026-01-11 20:42:00,manual
e_000005101,Approve Invoice,2026-01-11 23:42:00,manual
e_000005102,Pay Invoice,2026-01-20 23:42:00,automated
e_000005103,Create Purchase Order,2026-01-02 02:46:00,manual
e_000005104,Approve Purchase Order,2026-01-02 05:46:00,manual
e_000005105,Send Purchase Order,2026-01-02 07:46:00,automated
e_000005106,Receive Goods,2026-01-06 07:46:00,automated
e_000005107,Record Goods Receipt,2026-01-06 16:46:00,manual
e_000005108,Receive Invoice,2026-01-09 16:46:00,automated
e_000005109,Match Invoice,2026-01-10 15:46:00,manual
e_000005110,Approve Invoice,2026-01-11 06:46:00,manual
e_000005111,Pay Invoice,2026-01-12 06:46:00,manual
e_000005112,Create Purchase Order,2026-01-02 20:18:00,automated
e_000005113,Approve Purchase Order,2026-01-02 21:18:00,manual
e_000005114,Send Purchase Order,2026-01-02 23:18:00,manual
e_000005115,Receive Goods,2026-01-04 23:18:00,ai_assisted
e_000005116,Record Goods Receipt,2026-01-05 03:18:00,manual
e_000005117,Receive Invoice,2026-01-09 03:18:00,automated
e_000005118,Match Invoice,2026-01-12 11:18:00,manual
e_000005119,Approve Invoice,2026-01-13 06:18:00,manual
e_000005120,Pay Invoice,2026-01-22 06:18:00,automated
e_000005121,Create Purchase Order,2026-01-04 13:17:00,manual
e_000005122,Approve Purchase Order,2026-01-08 20:17:00,human_in_loop
e_000005123,Send Purchase Order,2026-01-08 23:17:00,automated
e_000005124,Receive Goods,2026-01-12 23:17:00,manual
e_000005125,Record Goods Receipt,2026-01-13 05:17:00,automated
e_000005126,Receive Invoice,2026-01-14 05:17:00,manual
e_000005127,Match Invoice,2026-01-14 18:17:00,manual
e_000005128,Approve Invoice,2026-01-15 15:17:00,automated
e_000005129,Pay Invoice,2026-01-19 15:17:00,automated
e_000005130,Create Purchase Order,2026-01-04 07:10:00,manual
e_000005131,Approve Purchase Order,2026-01-04 09:10:00,manual
e_000005132,Send Purchase Order,2026-01-04 10:10:00,automated
e_000005133,Receive Goods,2026-01-09 10:10:00,manual
e_000005134,Record Goods Receipt,2026-01-09 13:10:00,automated
e_000005135,Receive Invoice,2026-01-10 13:10:00,automated
e_000005136,Match Invoice,2026-01-11 03:10:00,manual
e_000005137,Approve Invoice,2026-01-12 01:10:00,automated
e_000005138,Pay Invoice,2026-01-18 01:10:00,manual
e_000005139,Create Purchase Order,2026-01-04 16:29:00,automated
e_000005140,Approve Purchase Order,2026-01-04 19:29:00,manual
e_000005141,Send Purchase Order,2026-01-04 20:29:00,automated
e_000005142,Receive Goods,2026-01-07 20:29:00,manual
e_000005143,Record Goods Receipt,2026-01-08 06:29:00,automated
e_000005144,Receive Invoice,2026-01-11 06:29:00,automated
e_000005145,Match Invoice,2026-01-11 16:29:00,ai_assisted
e_000005146,Approve Invoice,2026-01-12 13:29:00,manual
e_000005147,Pay Invoice,2026-01-18 13:29:00,ai_assisted
e_000005148,Create Purchase Order,2026-01-02 20:01:00,automated
e_000005149,Approve Purchase Order,2026-01-03 00:01:00,automated
e_000005150,Send Purchase Order,2026-01-03 02:01:00,automated
e_000005151,Receive Goods,2026-01-06 02:01:00,manual
e_000005152,Record Goods Receipt,2026-01-06 08:01:00,automated
e_000005153,Receive Invoice,2026-01-11 08:01:00,manual
e_000005154,Match Invoice,2026-01-12 00:01:00,automated
e_000005155,Approve Invoice,2026-01-12 07:01:00,manual
e_000005156,Pay Invoice,2026-01-17 07:01:00,automated
e_000005157,Receive Invoice,2026-01-19 07:01:00,automated
e_000005158,Match Invoice,2026-01-20 05:01:00,ai_assisted
e_000005159,Approve Invoice,2026-01-20 12:01:00,ai_assisted
e_000005160,Pay Invoice,2026-01-28 12:01:00,automated
e_000005161,Create Purchase Order,2026-01-03 11:24:00,automated
e_000005162,Approve Purchase Order,2026-01-05 18:24:00,manual
e_000005163,Send Purchase Order,2026-01-05 21:24:00,ai_assisted
e_000005164,Receive Goods,2026-01-09 21:24:00,human_in_loop
e_000005165,Record Goods Receipt,2026-01-10 06:24:00,automated
e_000005166,Receive Invoice,2026-01-13 06:24:00,automated
e_000005167,Match Invoice,2026-01-13 21:24:00,manual
e_000005168,Approve Invoice,2026-01-14 00:24:00,human_in_loop
e_000005169,Pay Invoice,2026-01-22 00:24:00,automated
e_000005170,Create Purchase Order,2026-01-01 17:35:00,manual
e_000005171,Approve Purchase Order,2026-01-01 22:35:00,manual
e_000005172,Send Purchase Order,2026-01-01 23:35:00,ai_assisted
e_000005173,Receive Goods,2026-01-05 23:35:00,manual
e_000005174,Record Goods Receipt,2026-01-06 09:35:00,manual
e_000005175,Receive Goods,2026-01-07 09:35:00,manual
e_000005176,Record Goods Receipt,2026-01-07 19:35:00,automated
e_000005177,Receive Invoice,2026-01-10 19:35:00,automated
e_000005178,Match Invoice,2026-01-11 04:35:00,manual
e_000005179,Resolve Invoice Mismatch,2026-01-12 22:35:00,manual
e_000005180,Match Invoice,2026-01-13 08:35:00,human_in_loop
e_000005181,Approve Invoice,2026-01-13 21:35:00,automated
e_000005182,Pay Invoice,2026-01-16 21:35:00,manual
e_000005183,Create Purchase Order,2026-01-01 20:26:00,automated
e_000005184,Approve Purchase Order,2026-01-02 01:26:00,automated
e_000005185,Send Purchase Order,2026-01-02 02:26:00,manual
e_000005186,Receive Goods,2026-01-06 02:26:00,manual
e_000005187,Record Goods Receipt,2026-01-06 10:26:00,automated
e_000005188,Receive Invoice,2026-01-08 10:26:00,ai_assisted
e_000005189,Match Invoice,2026-01-08 20:26:00,manual
e_000005190,Approve Invoice,2026-01-09 05:26:00,manual
e_000005191,Pay Invoice,2026-01-16 05:26:00,automated
e_000005192,Create Purchase Order,2026-01-03 12:29:00,automated
e_000005193,Approve Purchase Order,2026-01-03 19:29:00,manual
e_000005194,Send Purchase Order,2026-01-03 22:29:00,manual
e_000005195,Receive Goods,2026-01-07 22:29:00,manual
e_000005196,Record Goods Receipt,2026-01-08 07:29:00,manual
e_000005197,Receive Invoice,2026-01-09 07:29:00,automated
e_000005198,Match Invoice,2026-01-10 04:29:00,manual
e_000005199,Approve Invoice,2026-01-10 20:29:00,manual
e_000005200,Pay Invoice,2026-01-16 20:29:00,manual
e_000005201,Create Purchase Order,2026-01-02 17:57:00,automated
e_000005202,Approve Purchase Order,2026-01-02 21:57:00,manual
e_000005203,Send Purchase Order,2026-01-03 01:57:00,human_in_loop
e_000005204,Receive Goods,2026-01-08 01:57:00,manual
e_000005205,Record Goods Receipt,2026-01-08 03:57:00,manual
e_000005206,Receive Invoice,2026-01-15 03:57:00,manual
e_000005207,Match Invoice,2026-01-15 23:57:00,manual
e_000005208,Approve Invoice,2026-01-16 13:57:00,manual
e_000005209,Pay Invoice,2026-01-23 13:57:00,automated
e_000005210,Create Purchase Order,2026-01-04 15:56:00,automated
e_000005211,Approve Purchase Order,2026-01-04 19:56:00,automated
e_000005212,Send Purchase Order,2026-01-04 23:56:00,automated
e_000005213,Receive Goods,2026-01-06 23:56:00,manual
e_000005214,Record Goods Receipt,2026-01-07 02:56:00,manual
e_000005215,Receive Invoice,2026-01-13 02:56:00,automated
e_000005216,Match Invoice,2026-01-13 12:56:00,manual
e_000005217,Approve Invoice,2026-01-13 22:56:00,manual
e_000005218,Pay Invoice,2026-01-18 22:56:00,manual
e_000005219,Create Purchase Order,2026-01-01 15:07:00,automated
e_000005220,Approve Purchase Order,2026-01-01 18:07:00,manual
e_000005221,Send Purchase Order,2026-01-01 22:07:00,ai_assisted
e_000005222,Receive Goods,2026-01-03 22:07:00,manual
e_000005223,Record Goods Receipt,2026-01-04 02:07:00,automated
e_000005224,Receive Invoice,2026-01-05 02:07:00,manual
e_000005225,Match Invoice,2026-01-05 07:07:00,manual
e_000005226,Approve Invoice,2026-01-05 14:07:00,manual
e_000005227,Pay Invoice,2026-01-13 14:07:00,automated
e_000005228,Create Purchase Order,2026-01-04 06:04:00,automated
e_000005229,Approve Purchase Order,2026-01-09 07:04:00,manual
e_000005230,Send Purchase Order,2026-01-09 08:04:00,automated
e_000005231,Receive Goods,2026-01-11 08:04:00,manual
e_000005232,Record Goods Receipt,2026-01-11 18:04:00,automated
e_000005233,Receive Invoice,2026-01-16 18:04:00,automated
e_000005234,Match Invoice,2026-01-17 10:04:00,manual
e_000005235,Approve Invoice,2026-01-17 17:04:00,automated
e_000005236,Pay Invoice,2026-01-21 17:04:00,manual
e_000005237,Create Purchase Order,2026-01-03 13:55:00,automated
e_000005238,Request Purchase Order Change,2026-01-03 20:55:00,ai_assisted
e_000005239,Update Purchase Order,2026-01-04 05:55:00,human_in_loop
e_000005240,Approve Purchase Order,2026-01-04 11:55:00,automated
e_000005241,Send Purchase Order,2026-01-04 16:55:00,automated
e_000005242,Receive Goods,2026-01-08 16:55:00,automated
e_000005243,Record Goods Receipt,2026-01-09 01:55:00,human_in_loop
e_000005244,Receive Goods,2026-01-11 01:55:00,manual
e_000005245,Record Goods Receipt,2026-01-11 09:55:00,manual
e_000005246,Receive Invoice,2026-01-12 09:55:00,manual
e_000005247,Match Invoice,2026-01-13 06:55:00,human_in_loop
e_000005248,Approve Invoice,2026-01-13 17:55:00,manual
e_000005249,Pay Invoice,2026-01-20 17:55:00,automated
e_000005250,Create Purchase Order,2026-01-04 16:36:00,automated
e_000005251,Approve Purchase Order,2026-01-04 19:36:00,manual
e_000005252,Send Purchase Order,2026-01-04 22:36:00,automated
e_000005253,Receive Goods,2026-01-06 22:36:00,manual
e_000005254,Record Goods Receipt,2026-01-07 02:36:00,human_in_loop
e_000005255,Receive Goods,2026-01-10 02:36:00,manual
e_000005256,Record Goods Receipt,2026-01-10 10:36:00,automated
e_000005257,Receive Invoice,2026-01-13 10:36:00,automated
e_000005258,Match Invoice,2026-01-14 02:36:00,manual
e_000005259,Approve Invoice,2026-01-14 05:36:00,manual
e_000005260,Pay Invoice,2026-01-17 05:36:00,automated
e_000005261,Create Purchase Order,2026-01-03 08:26:00,automated
e_000005262,Request Purchase Order Change,2026-01-03 16:26:00,manual
e_000005263,Update Purchase Order,2026-01-04 01:26:00,manual
e_000005264,Approve Purchase Order,2026-01-04 07:26:00,manual
e_000005265,Send Purchase Order,2026-01-04 12:26:00,manual
e_000005266,Receive Goods,2026-01-05 12:26:00,manual
e_000005267,Record Goods Receipt,2026-01-05 21:26:00,manual
e_000005268,Receive Invoice,2026-01-06 21:26:00,automated
e_000005269,Match Invoice,2026-01-07 19:26:00,automated
e_000005270,Approve Invoice,2026-01-07 21:26:00,manual
e_000005271,Pay Invoice,2026-01-13 21:26:00,automated
e_000005272,Create Purchase Order,2026-01-03 19:10:00,automated
e_000005273,Approve Purchase Order,2026-01-03 20:10:00,manual
e_000005274,Send Purchase Order,2026-01-04 01:10:00,automated
e_000005275,Receive Goods,2026-01-09 01:10:00,manual
e_000005276,Record Goods Receipt,2026-01-09 04:10:00,human_in_loop
e_000005277,Receive Invoice,2026-01-13 04:10:00,manual
e_000005278,Match Invoice,2026-01-14 04:10:00,manual
