ocel:eid,ocel:oid,ocel:type,ocel:qualifier
e_000002898,po_000272,purchase_order,primary
e_000002898,supplier_040,supplier,reference
e_000002899,po_000272,purchase_order,primary
e_000002899,cc_009,cost_center,reference
e_000002900,po_000272,purchase_order,primary
e_000002900,supplier_040,supplier,reference
e_000002901,po_000272,purchase_order,reference
e_000002901,po_000272_gr_1,goods_receipt,primary
e_000002901,po_000272_item_1,item,item
e_000002901,po_000272_item_2,item,item
e_000002902,po_000272,purchase_order,reference
e_000002902,po_000272_gr_1,goods_receipt,primary
e_000002903,po_000272,purchase_order,reference
e_000002903,po_000272_inv_1,invoice,primary
e_000002903,supplier_040,supplier,reference
e_000002904,po_000272,purchase_order,reference
e_000002904,po_000272_inv_1,invoice,primary
e_000002905,po_000272,purchase_order,reference
e_000002905,po_000272_inv_1,invoice,primary
e_000002906,po_000272,purchase_order,reference
e_000002906,po_000272_inv_1,invoice,primary
e_000002907,po_000272,purchase_order,reference
e_000002907,po_000272_inv_2,invoice,primary
e_000002907,supplier_040,supplier,reference
e_000002908,po_000272,purchase_order,reference
e_000002908,po_000272_inv_2,invoice,primary
e_000002909,po_000272,purchase_order,reference
e_000002909,po_000272_inv_2,invoice,primary
e_000002910,po_000272,purchase_order,reference
e_000002910,po_000272_inv_2,invoice,primary
e_000002911,po_000273,purchase_order,primary
e_000002911,supplier_025,supplier,reference
e_000002911,cc_005,cost_center,reference
e_000002912,po_000273,purchase_order,primary
e_000002912,cc_005,cost_center,reference
e_000002913,po_000273,purchase_order,primary
e_000002913,supplier_025,supplier,reference
e_000002914,po_000273,purchase_order,reference
e_000002914,po_000273_gr_1,goods_receipt,primary
e_000002914,po_000273_item_1,item,item
e_000002914,po_000273_item_2,item,item
e_000002914,po_000273_item_3,item,item
e_000002914,po_000273_item_4,item,item
e_000002915,po_000273,purchase_order,reference
e_000002915,po_000273_gr_1,goods_receipt,primary
e_000002916,po_000273,purchase_order,reference
e_000002916,po_000273_inv_1,invoice,primary
e_000002916,supplier_025,supplier,reference
e_000002917,po_000273,purchase_order,reference
e_000002917,po_000273_inv_1,invoice,primary
e_000002918,po_000273,purchase_order,reference
e_000002918,po_000273_inv_1,invoice,primary
e_000002919,po_000273,purchase_order,reference
e_000002919,po_000273_inv_1,invoice,primary
e_000002920,po_000274,purchase_order,primary
e_000002920,supplier_025,supplier,reference
e_000002920,cc_010,cost_center,reference
e_000002921,po_000274,purchase_order,primary
e_000002921,cc_010,cost_center,reference
e_000002922,po_000274,purchase_order,primary
e_000002922,supplier_025,supplier,reference
e_000002923,po_000274,purchase_order,reference
e_000002923,po_000274_gr_1,goods_receipt,primary
e_000002923,po_000274_item_1,item,item
e_000002923,po_000274_item_2,item,item
e_000002923,po_000274_item_3,item,item
e_000002923,po_000274_item_4,item,item
e_000002923,po_000274_item_5,item,item
e_000002924,po_000274,purchase_order,reference
e_000002924,po_000274_gr_1,goods_receipt,primary
e_000002925,po_000274,purchase_order,reference
e_000002925,po_000274_inv_1,invoice,primary
e_000002925,supplier_025,supplier,reference
e_000002926,po_000274,purchase_order,reference
e_000002926,po_000274_inv_1,invoice,primary
e_000002927,po_000274,purchase_order,reference
e_000002927,po_000274_inv_1,invoice,primary
e_000002928,po_000274,purchase_order,reference
e_000002928,po_000274_inv_1,invoice,primary
e_000002929,po_000275,purchase_order,primary
e_000002929,supplier_016,supplier,reference
e_000002929,cc_009,cost_center,reference
e_000002930,po_000275,purchase_order,primary
e_000002930,cc_009,cost_center,reference
e_000002931,po_000275,purchase_order,primary
e_000002931,supplier_016,supplier,reference
e_000002932,po_000275,purchase_order,reference
e_000002932,po_000275_gr_1,goods_receipt,primary
e_000002932,po_000275_item_1,item,item
e_000002932,po_000275_item_2,item,item
e_000002932,po_000275_item_3,item,item
e_000002933,po_000275,purchase_order,reference
e_000002933,po_000275_gr_1,goods_receipt,primary
e_000002934,po_000275,purchase_order,reference
e_000002934,po_000275_inv_1,invoice,primary
e_000002934,supplier_016,supplier,reference
e_000002935,po_000275,purchase_order,reference
e_000002935,po_000275_inv_1,invoice,primary
e_000002936,po_000275,purchase_order,reference
e_000002936,po_000275_inv_1,invoice,primary
e_000002937,po_000275,purchase_order,reference
e_000002937,po_000275_inv_1,invoice,primary
e_000002938,po_000276,purchase_order,primary
e_000002938,supplier_034,supplier,reference
e_000002938,cc_015,cost_center,reference
e_000002939,po_000276,purchase_order,primary
e_000002939,cc_015,cost_center,reference
e_000002940,po_000276,purchase_order,primary
e_000002940,supplier_034,supplier,reference
e_000002941,po_000276,purchase_order,reference
e_000002941,po_000276_gr_1,goods_receipt,primary
e_000002941,po_000276_item_1,item,item
e_000002941,po_000276_item_2,item,item
e_000002941,po_000276_item_3,item,item
e_000002942,po_000276,purchase_order,reference
e_000002942,po_000276_gr_1,goods_receipt,primary
e_000002943,po_000276,purchase_order,reference
e_000002943,po_000276_inv_1,invoice,primary
e_000002943,supplier_034,supplier,reference
e_000002944,po_000276,purchase_order,reference
e_000002944,po_000276_inv_1,invoice,primary
e_000002945,po_000276,purchase_order,reference
e_000002945,po_000276_inv_1,invoice,primary
e_000002946,po_000276,purchase_order,reference
e_000002946,po_000276_inv_1,invoice,primary
e_000002947,po_000276,purchase_order,reference
e_000002947,po_000276_inv_2,invoice,primary
e_000002947,supplier_034,supplier,reference
e_000002948,po_000276,purchase_order,reference
e_000002948,po_000276_inv_2,invoice,primary
e_000002949,po_000276,purchase_order,reference
e_000002949,po_000276_inv_2,invoice,primary
e_000002950,po_000276,purchase_order,reference
e_000002950,po_000276_inv_2,invoice,primary
e_000002951,po_000277,purchase_order,primary
e_000002951,supplier_004,supplier,reference
e_000002951,cc_012,cost_center,reference
e_000002952,po_000277,purchase_order,primary
e_000002952,cc_012,cost_center,reference
e_000002953,po_000277,purchase_order,primary
e_000002953,supplier_004,supplier,reference
e_000002954,po_000277,purchase_order,reference
e_000002954,po_000277_gr_1,goods_receipt,primary
e_000002954,po_000277_item_1,item,item
e_000002955,po_000277,purchase_order,reference
e_000002955,po_000277_gr_1,goods_receipt,primary
e_000002956,po_000277,purchase_order,reference
e_000002956,po_000277_gr_2,goods_receipt,primary
e_000002956,po_000277_item_1,item,item
e_000002957,po_000277,purchase_order,reference
e_000002957,po_000277_gr_2,goods_receipt,primary
e_000002958,po_000277,purchase_order,reference
e_000002958,po_000277_inv_1,invoice,primary
e_000002958,supplier_004,supplier,reference
e_000002959,po_000277,purchase_order,reference
e_000002959,po_000277_inv_1,invoice,primary
e_000002960,po_000277,purchase_order,reference
e_000002960,po_000277_inv_1,invoice,primary
e_000002960,supplier_004,supplier,reference
e_000002961,po_000277,purchase_order,reference
e_000002961,po_000277_inv_1,invoice,primary
e_000002962,po_000277,purchase_order,reference
e_000002962,po_000277_inv_1,invoice,primary
e_000002963,po_000277,purchase_order,reference
e_000002963,po_000277_inv_1,invoice,primary
e_000002964,po_000278,purchase_order,primary
e_000002964,supplier_010,supplier,reference
e_000002964,cc_001,cost_center,reference
e_000002965,po_000278,purchase_order,primary
e_000002965,cc_001,cost_center,reference
e_000002966,po_000278,purchase_order,primary
e_000002966,supplier_010,supplier,reference
e_000002967,po_000278,purchase_order,reference
e_000002967,po_000278_gr_1,goods_receipt,primary
e_000002967,po_000278_item_1,item,item
e_000002967,po_000278_item_2,item,item
e_000002968,po_000278,purchase_order,reference
e_000002968,po_000278_gr_1,goods_receipt,primary
e_000002969,po_000278,purchase_order,reference
e_000002969,po_000278_gr_2,goods_receipt,primary
e_000002969,po_000278_item_1,item,item
e_000002969,po_000278_item_2,item,item
e_000002969,po_000278_item_3,item,item
e_000002969,po_000278_item_4,item,item
e_000002969,po_000278_item_5,item,item
e_000002970,po_000278,purchase_order,reference
e_000002970,po_000278_gr_2,goods_receipt,primary
e_000002971,po_000278,purchase_order,reference
e_000002971,po_000278_inv_1,invoice,primary
e_000002971,supplier_010,supplier,reference
e_000002972,po_000278,purchase_order,reference
e_000002972,po_000278_inv_1,invoice,primary
e_000002973,po_000278,purchase_order,reference
e_000002973,po_000278_inv_1,invoice,primary
e_000002974,po_000278,purchase_order,reference
e_000002974,po_000278_inv_1,invoice,primary
e_000002975,po_000279,purchase_order,primary
e_000002975,supplier_006,supplier,reference
e_000002975,cc_001,cost_center,reference
e_000002976,po_000279,purchase_order,primary
e_000002976,cc_001,cost_center,reference
e_000002977,po_000279,purchase_order,primary
e_000002977,supplier_006,supplier,reference
e_000002978,po_000279,purchase_order,reference
e_000002978,po_000279_gr_1,goods_receipt,primary
e_000002978,po_000279_item_1,item,item
e_000002978,po_000279_item_2,item,item
e_000002978,po_000279_item_3,item,item
e_000002978,po_000279_item_4,item,item
e_000002978,po_000279_item_5,item,item
e_000002979,po_000279,purchase_order,reference
e_000002979,po_000279_gr_1,goods_receipt,primary
e_000002980,po_000279,purchase_order,reference
e_000002980,po_000279_inv_1,invoice,primary
e_000002980,supplier_006,supplier,reference
e_000002981,po_000279,purchase_order,reference
e_000002981,po_000279_inv_1,invoice,primary
e_000002982,po_000279,purchase_order,reference
e_000002982,po_000279_inv_1,invoice,primary
e_000002983,po_000279,purchase_order,reference
e_000002983,po_000279_inv_1,invoice,primary
e_000002984,po_000280,purchase_order,primary
e_000002984,supplier_014,supplier,reference
e_000002984,cc_020,cost_center,reference
e_000002985,po_000280,purchase_order,primary
e_000002985,cc_020,cost_center,reference
e_000002986,po_000280,purchase_order,primary
e_000002986,supplier_014,supplier,reference
e_000002987,po_000280,purchase_order,reference
e_000002987,po_000280_gr_1,goods_receipt,primary
e_000002987,po_000280_item_1,item,item
e_000002987,po_000280_item_2,item,item
e_000002988,po_000280,purchase_order,reference
e_000002988,po_000280_gr_1,goods_receipt,primary
e_000002989,po_000280,purchase_order,reference
e_000002989,po_000280_gr_2,goods_receipt,primary
e_000002989,po_000280_item_1,item,item
e_000002989,po_000280_item_2,item,item
e_000002989,po_000280_item_3,item,item
e_000002989,po_000280_item_4,item,item
e_000002989,po_000280_item_5,item,item
e_000002990,po_000280,purchase_order,reference
e_000002990,po_000280_gr_2,goods_receipt,primary
e_000002991,po_000280,purchase_order,reference
e_000002991,po_000280_inv_1,invoice,primary
e_000002991,supplier_014,supplier,reference
e_000002992,po_000280,purchase_order,reference
e_000002992,po_000280_inv_1,invoice,primary
e_000002993,po_000280,purchase_order,reference
e_000002993,po_000280_inv_1,invoice,primary
e_000002994,po_000280,purchase_order,reference
e_000002994,po_000280_inv_1,invoice,primary
e_000002995,po_000281,purchase_order,primary
e_000002995,supplier_030,supplier,reference
e_000002995,cc_018,cost_center,reference
e_000002996,po_000281,purchase_order,primary
e_000002996,cc_018,cost_center,reference
e_000002997,po_000281,purchase_order,primary
e_000002997,supplier_030,supplier,reference
e_000002998,po_000281,purchase_order,reference
e_000002998,po_000281_gr_1,goods_receipt,primary
e_000002998,po_000281_item_1,item,item
e_000002999,po_000281,purchase_order,reference
e_000002999,po_000281_gr_1,goods_receipt,primary
e_000003000,po_000281,purchase_order,reference
e_000003000,po_000281_inv_1,invoice,primary
e_000003000,supplier_030,supplier,reference
e_000003001,po_000281,purchase_order,reference
e_000003001,po_000281_inv_1,invoice,primary
e_000003002,po_000281,purchase_order,reference
e_000003002,po_000281_inv_1,invoice,primary
e_000003003,po_000281,purchase_order,reference
e_000003003,po_000281_inv_1,invoice,primary
e_000003004,po_000282,purchase_order,primary
e_000003004,supplier_037,supplier,reference
e_000003004,cc_020,cost_center,reference
e_000003005,po_000282,purchase_order,primary
e_000003005,cc_020,cost_center,reference
e_000003006,po_000282,purchase_order,primary
e_000003006,supplier_037,supplier,reference
e_000003007,po_000282,purchase_order,reference
e_000003007,po_000282_gr_1,goods_receipt,primary
e_000003007,po_000282_item_1,item,item
e_000003007,po_000282_item_2,item,item
e_000003008,po_000282,purchase_order,reference
e_000003008,po_000282_gr_1,goods_receipt,primary
e_000003009,po_000282,purchase_order,reference
e_000003009,po_000282_inv_1,invoice,primary
e_000003009,supplier_037,supplier,reference
e_000003010,po_000282,purchase_order,reference
e_000003010,po_000282_inv_1,invoice,primary
e_000003011,po_000282,purchase_order,reference
e_000003011,po_000282_inv_1,invoice,primary
e_000003012,po_000282,purchase_order,reference
e_000003012,po_000282_inv_1,invoice,primary
e_000003013,po_000282,purchase_order,reference
e_000003013,po_000282_inv_2,invoice,primary
e_000003013,supplier_037,supplier,reference
e_000003014,po_000282,purchase_order,reference
e_000003014,po_000282_inv_2,invoice,primary
e_000003015,po_000282,purchase_order,reference
e_000003015,po_000282_inv_2,invoice,primary
e_000003016,po_000282,purchase_order,reference
e_000003016,po_000282_inv_2,invoice,primary
e_000003017,po_000283,purchase_order,primary
e_000003017,supplier_001,supplier,reference
e_000003017,cc_013,cost_center,reference
e_000003018,po_000283,purchase_order,primary
e_000003018,cc_013,cost_center,reference
e_000003019,po_000283,purchase_order,primary
e_000003019,supplier_001,supplier,reference
e_000003020,po_000283,purchase_order,reference
e_000003020,po_000283_gr_1,goods_receipt,primary
e_000003020,po_000283_item_1,item,item
e_000003020,po_000283_item_2,item,item
e_000003020,po_000283_item_3,item,item
e_000003020,po_000283_item_4,item,item
e_000003021,po_000283,purchase_order,reference
e_000003021,po_000283_gr_1,goods_receipt,primary
e_000003022,po_000283,purchase_order,reference
e_000003022,po_000283_inv_1,invoice,primary
e_000003022,supplier_001,supplier,reference
e_000003023,po_000283,purchase_order,reference
e_000003023,po_000283_inv_1,invoice,primary
e_000003024,po_000283,purchase_order,reference
e_000003024,po_000283_inv_1,invoice,primary
e_000003025,po_000283,purchase_order,reference
e_000003025,po_000283_inv_1,invoice,primary
e_000003026,po_000284,purchase_order,primary
e_000003026,supplier_016,supplier,reference
e_000003026,cc_019,cost_center,reference
e_000003027,po_000284,purchase_order,primary
e_000003027,cc_019,cost_center,reference
e_000003028,po_000284,purchase_order,primary
e_000003028,supplier_016,supplier,reference
e_000003029,po_000284,purchase_order,reference
e_000003029,po_000284_gr_1,goods_receipt,primary
e_000003029,po_000284_item_1,item,item
e_000003029,po_000284_item_2,item,item
